일자,제목,키워드,감정라벨,감정점수
2023-03-03,[뉴욕 프리뷰] 미 주가지수 선물 상승...C3 AI 애플↑ VS 코스트코 마벨 차지포인트↓,"주가,지수,선물,상승,C3,AI,VS,코스트코,마벨,차지포인트,고인원,특파원,연방,Fed,당국자,완화,발언,시장,긴축,경계,미국,주가,지수,선물,3일,현지시간,상승,수개월,최고,금리,국채,후퇴,미국,동부,3일,시카고상업거래소,기준,미국,시카고,상업,거래소,CME,선물,미니,나스닥,146.25포인트,전장,대비,포인트,1.22%,1만,00달러,미니,S&P,선물,43.75포인트,1.11%,상승,4000.25달러,선물,미니,다우,420.00포인트,1.28%,전진,3만,00달러,거래,뉴욕증권거래소,NYSE,트레이더들,돌파,10년,국채,금리,오름세,주가,지수,선물,전일,상승세,10년,국채,금리,8.6,전장,대비,8.6,bp,1bp,0,01%포인트,3.987%,연준,통화정책,2년,금리,5.6,bp,하락,4.848%,증시,뉴욕,지수,상승,마감,공개시장위원회,FOMC,0.25%,포인트,금리,인상,지지,라파엘,보스틱,애틀랜타,연방,준비,은행,연은,총재,발언,긴축,경계,완화적,보스틱,총재,발언,증시,전일,뉴욕,반등,성공,다우지수,최고,하루,S&P,지수,나스닥,지수,0.7%,가량,오름세,S&P,지수,종가,기준,0.28%,3주,하락장,마침표,전망,나스닥,다우지수,주간,0.6%,가량,연준,긴축,기조,예상,증시,반등,일시적,관측,뱅크오브아메리카,BofA,데이터,EPFR,글로벌,활용,결과,주간,글로벌,현금,펀드,680억,달러,한화,88조,유입,TD,증권,글로벌,금리,전략,책임자,프리야,미스,블룸버그,TV,연준,금리,투자자들,채권,금리,지적,크리스토퍼,월러,연준,이사,블룸버그,통신,금리,스왑,시장,연준,기준금리,5.5%,정점,가능성,반영,베팅,등장,미국,기준금리,일정,수준,인상,연준,당국자,사이,금리,의견,전일,마감,전일,기자회견,크리스토퍼,월러,연준,이사,경제,지표,예상,예상,연준,금리,선호,웹사이트,연준,게재,칼럼,인플레이션,노동시장,데이터,완화,조짐,금리,주장,회의,FOMC,정도,금리,인상,언급,시장,이날,예정,미국,비제조업,ISM,서비스,결과,미셸,보우,연준,이사,리치먼트,토마스,바킨,리치먼트,총재,이날,발언,예정,관심,개장,특징주,제공업체,AI,소프트웨어,제공,업체,C3,AI,종목명,AI,주가,20%,폭등,회사,실적,예상,영향,풀이,회사,특별항목,제외,손실,6센트,매출,6670만,달러,22센트,손실,센트,매출,달러,예상,전망,레피니티브,집계,결과,애플,아이폰,제조사,AAPL,주가,1%,상승,신형,아이폰,출시,아이폰,구독,서비스,프로그램,회사,매출,이익률,기록적,수준,주가,20%,추가,상승,여지,모간스탠리,영향,풀이,애플,비중확대,투자,의견,비중,확대,확인,개월,주가,180달러,제시,투자자,행사,실망감,전일,주가,급락,테슬라,TSLA,이날,개장,주가,2%,상승,생활,용품,업체,프록터,갬블,PG,주가,1%,JP모간,회사,투자의견,중립,비중확대,상향,영향,풀이,지스케일러,사이버,보안,업체,ZS,예상,분기,실적,회사,실적,가이던스,실망,지적,개장,주가,11%,급락,회사,지난,조정,순이익,EPS,37센트,레피니티브,전망,센트,가이던스,실적,부진,지적,주가,지적,하락,테크놀로지,미국,반도체,기업,마벨,MRVL,분기,실적,주가,10%,하락,회사,EPS,분기,조정,46센트,전망치,47센트,소폭,하회,매출,14억,달러,예상치,14억,달러,코스트코,미국,소매,업체,COST,실망,분기,주가,가량,회사,매출,회계,연도,552억,달러,레피티니브,전망치,555억,달러,하회,회사,부진,온라인,판매,타격,차지포인트,전기차,충전,업체,차지,포인트,CHPT,예상,분기,실적,주가,10%,회사,매출,지난,1억,달러,기록,팩트셋,집계,전망,1억,달러,하회",neutral,3.000010905248928
2023-03-03,폭스콘도 脫중국? 인도 신공장에 7억弗 투입,"폭스콘,중국,인도,신공장,7억,투입,아이폰,조립,전기차,가능성,부품,생산,가능,애플,최대,협력,업체,대만,폭스콘,인도,달러,9100억,투자,공장,폭스콘,인도,단행,단일,투자,규모,역대,최대,흐름,갈등,가속화,분위기,블룸버그통신,소식통,인용,폭스콘,카르나타카주,인도,남부,주도,벵갈루루시,공항,인근,공장,아이폰,부품,예정,3일,현지,보도,투자,금액,규모,달러,신규,공장,아이폰,조립,폭스콘,전기차,사업,가능성,부품,생산,가능,거론,10만,효과,일자리,창출,폭스콘,중국,장저우,세계,최대,아이폰,생산,기지,운영,장저우,공장,확산,코로나19,감염,확산,중국,정부,봉쇄,정책,근로자,이탈,파행,차질,아이폰,생산,매출,하락,애플,중국,의존,공급망,재검토,상태,블룸버그통신,애플,미국,기업,중국,협력업체들,인도,베트남,대안,모색,종용,중국,생산시설,이탈,예상,최신,사례,인도,방문,회장,류양웨이,폭스콘,나렌드라,모디,총리,접견,인근,텔랑가나주,생산,시설,설립,프로젝트,추진",neutral,2.999975561455358
2023-03-04,경기후퇴까지 시간 많다 다우존스 386p 더블악셀 [뉴욕마감],"경기후퇴,다우존스,386p,더블악셀,뉴욕마감,시장,미국,국채금리,하루,4%,증시,주변,대기수요,지수,이틀,상승,3일,현지시간,뉴욕증시,다우존스,지수,DJIA,전일,386.78포인트,1.17%,33,390.35,거래,S&P,지수,1.61%,64.29포인트,상승,4,045.64,기록,4000선,나스닥,1.97%,226.02포인트,상승,11,689.01,10년,국채,벤치,마크,수익,주택,모기지론,금리,자동차,구매,대출,영향,직접적,요인,전일,금리,4%,시장,천정,4.1,4.3%,브레이크,견해,전망,채권,투자가,대기수요,자극,매수세,자연,금리,4%,10년,금리,기준,전일,11.1,bp,하락,3.962%,기록,시장,자정작용,랠리,데이터,증시,상승,연속,낙관론자들,고개,펀드스트랏,시장,3~4월,반등,랠리,2월,이익실현,인플레이션,노동시장,냉각,긴축정책,효과,실물,데이터,반등,예상,로젠버그리서치,데이비드,로젠버그,노동,시장,3~4개월,위축,시작,정책효과,주식,시장,지속적,랠리,동조,로젠버그,전일,CNBC,출연,주식시장,채권시장,경기침체,대기수요,자극,진단,고용시장,약세,연방준비제도,Fed,컨트롤,침체,위험,피봇,금리인하,예상,고용상황,7월,고용,시대,포스트,코로나,증가세,긴축,명분,설명,호재,브로커들,증시,2월,게걸음,증권사,시장,브로커,지수,연속,호재,보고서들,모건스탠리,애플,주가,20%,주장,에릭,우드링,단기적,가치평가,너머,애플,아이폰,서비스,가속성장,가능,구독,프로그램,성장성,가지,계획,달러,환율,코로나19,규제,중국,수익,하드웨어,구독,시장,달러,시장,애플,주가,이날,달러,마감,3.51%,모건스탠리,제시,목표주가,180달러,상승여력,대비,20%,상승,여력,JP모건,화학,소비재,기업,P&G,호평,안드레아,테이세이,P&G,투자등급,중립,시장,수익,상회,상향,목표주가,주가,대비,10.8%,155달러,테이세이,P&G,타이드,다우니,가격,주력,제품,세제,판매량,시장지위,인정,가격,비용,상쇄,시작,매출,마진,개선,회계,연도,실적,개선,전망,웰스파고,택배,물류사,UPS,과소평가,쿠식,알리송,폴리니악,UPS,투자,내년,영업이익,EBIT,달러,증가,기여,회사,추진,비용,절감,계획,2.3달러,달러,이익,계산,웰스파고,UPS,주가,195달러,221달러,상승여력,20%,사우디,UAE,갈등,원자재,등락,시장,이날,원자재,UAE,아랍에미레이트,OPEC,탈퇴,소식,기름값,UAE,보도,부인,가격,상승,WSJ,사우디아라비아,UAE,예멘,전쟁,사이,긴장,UAE,고위,관계자,OPEC,석유수출국기구,탈퇴,논의,중동,석유,카르텔,붕괴,시사,소식,UAE,루트,부인,이날,브렌트유,배럴,달러,1.23%,85.98달러,기록,미국유가,좌우,서부텍사스산원유,WTI,2.2달러,1.72%,상승,79.88달러",neutral,2.999252673587762
2023-03-04,미 10년물 국채 수익률 4%밑으로 뉴욕증시 ‘테슬라 애플 아마존 중심’ 상승 마감 [월가월부],"4%밑,국채,수익,뉴욕증시,테슬라,애플,아마존,중심,월가월부,상승,마감,상승,미국,지수,동반,테슬라,중국,판매,선방,중단,공사,아마존,빅테크,나스닥,5.1,연준,인사,기준,금리,5.1,5.4%,미국,만기,국채,수익,급등세,뉴욕증시,기술주,중심,상승,마감,3월,미국,주가지수,상승세,주간,기준,거래,마무리,미국,중앙은행,연방준비제도,Fed,인사,매파,발언,긴축,리스크,투자자들,움직임,국채,시장,주목,주식,저점,매수,3일,미국,동부,시간,뉴욕증시,빅테크,대형,기술주,반등,주가지수,동반,상승,스탠더드앤드푸어스,대형주,중심,S&P,지수,다우존스,산업,평균,지수,1.61%,1.17%,나스닥종합주가지수,중심,나스닥,종합,주가,지수,반도체,대장주,구성,필라델피아반도체지수,1.97%,1.48%,빅테크,기업,주가,상승,개별,종목,순서,테슬라,TSLA,주가,하루,3.61%,1주,197.79달러,거래,투자자,실망감,주가,6%,급락,3일,반등,가량,배경,시장,전기차,최대,중국,판매,테슬라,전기차,데이터,영향,테슬라,주가,이날,초반,거래,초반,일시적,11%,보합세,거래,이날,중국,승용차,시장,정보,연석회,CPCA,테슬라,중국,공장,출하량,상하이,전기차,7만,32%,대비,32%,전달,13%,대비,13%,중국,전기차,하이브리드,포함,판매,기간,30%,긍정적,결과,중국,의존도,중장기적,리스크,중국,전략적,자국,전기차,테슬라,점유율,중국,시장,점유,10%,9%,경쟁사,비야디,BYD,27%,37%,상황,테슬라,매출,전기차,판매,31%,미국,비중,나머지,대다수,중국,유럽,차지,1위,미국,시가,총액,애플,AAPL,주가,하루,3.51%,1주,151.03,달러,거래,투자,은행,모건스텐리,연구원,에릭,우드링,애플,서비스,사업,연간,매출,성장,사이,회계,연도,자릿,회복,투자의견,매수,유지,12개월,주가,개월,5달러,180달러,제시,금리,상승,소비,지출,둔화,달러화,강세,애플,수익성,중국,아이폰,생산,정상화,수요,아이폰,모델,아이폰,판매,매출,658억,달러,애플,매출,달러,절반,56%,차지,플랫폼,세계,최대,온라인,상거래,아마존,AMZN,주가,하루,3.01%,1주,94.90달러,거래,이날,회사,버지니아,버지니아,알링턴,지역,제2,건설,작업,중단,소식,투자자들,단기적,아마존,공사,부동산,비용,수익성,도움,예상,주식,매수,분위기,아마존,공사,재개,회사,2030년,25억,달러,제2,건물,2만,일자리,창출,계획,계획,6월,건물,근무,예정,아마존,직원들,5월,일주일,최소,사무실,출근,지시,직원들,재택,근무,축소,방침,반발,이날,채권,시장,미국,국채,가격,반등,수익률,대표적,단기물,만기,국채,수익,4.87%,기준,금리,만기,국채,수익,4.86%,거래,4%,돌파,만기,국채,수익,3.96%,거래,10년,금리,역할,시중,장기,금리,만기,국채,수익,성장,기업,비용,미래,부채,투자자들,성장주,매도,주가,경향,이사,크리스토퍼,월러,연준,최종,금리,5.1,5.4%,사이,단기적,데이터,연준,인플레이션,달성,강조,연준,이사,연방공개시장위원회,FOMC,고정,투표,월러,이사,회의,이달,FOMC,3월,22일,최신,데이터,소비자,물가,지수,CPI,둔화,물가,상승,일시적,현상,서비스,임금,서비스,물가,강조,외환시장,뉴욕,외환,시장,약세,미국,달러화,거래,6대,가치,통화,대비,미국,달러화,달러,인덱스,이날,기준,0.48%,104.53,기록",neutral,2.99564805420232
2023-03-05,美기업 실적 둔화 기술주 충격 더 컸다,"기업,실적,둔화,충격,S&P,기업,실적,마무리,순익,미달,평균,애플,알파벳,시장,전망,미국,기업,실적,둔화,확인,스탠더드앤드푸어스,S&P,500지수,편입기업들,4,시장,전망,1.3%,직전,평균치,8.6%,미달,CNN비즈니스,4일,현지시간,팩트셋,자료,인용,보도,S&P,편입기업들,99%,실적,기업,실적,둔화,기술주,집중,애플,시가,총액,시장,전망,실적,공개,대표적,아이폰,시티,별명,중국,정저우,공장,코로나19,봉쇄,직원들,시위,조업,차질,확대,애플,대목,연말,쇼핑,생산,차질,아이폰,경기둔화,수요,약화,기술주의,주의,팬데믹,특수,기고효과,실적,둔화,구글,알파벳,인텔,전문가들,예상,실적,공개,기술주,테슬라,전기차,선두,주자,강도,약화,사상,최대,순익,시장,전망,압도,리비안,전기차,후발,주자,공급망,내연,기관,자동차,업체,부품,부족,생산,규모,시장,예상,하회,테슬라,기술혁신,돌파구,부품,부족,해결,행진,생산,확대,지속,64%,폭락,테슬라,주가,실적,61%,폭등,낙폭,만회,시장,승자,사양산업,지목,석유산업,확인,엑손모빌,셰브론,코노코필립스,석유,메이저,4,기준,순익,사상,최대,기록,우크라이나,전쟁,폭등,에너지,가격,기업들,미국,인플레이션,물가,상승,확인,연방준비제도,Fed,금리인상,고강도,지속,미국경제,경착륙,비관론,제기,팩트셋,1,기업들,순익,1년,4.6%,감소,예상,팬데믹,경기,침체,4분기,분기,감소세,실적발표,S&P,기업,81곳,기업,1,EPS,감소,전망,EPS,증가,예상,23곳,4,소매체,세계,최대,월마트,전망",negative,1.0617735073319636
2023-03-05,미 기업실적 둔화 확인...전망은 더 어두워,"기업,실적,둔화,확인,전망,미국,기업,4,저조,확인,현지시간,뉴욕,시민,쇼핑백,로이터뉴스1,미국,기업,실적,둔화,실적시즌,실적발표,확인,스탠더드앤드푸어스,S&P,500지수,편입,기업,4,시장,전망,수준,1.3%,직전,평균,8.6%,CNN비즈니스,4일,현지시간,팩트세트,자료,인용,보도,악화,실적,S&P,편입,기업,99%,실적,기업,실적,둔화,기술업체들,집중,시가,총액,업체,애플,시장,전망,실적,공개,대표적,아이폰,시티,별명,중국,허난성,정저우,공장,코로나19,봉쇄,직원들,시위,조업,차질,확대,직접적,배경,애플,연말,쇼핑,대목,생산,차질,아이폰,경기둔화,수요,약화,기술업체들,특수,팬데믹,기저효과,실적,둔화,알파벳,구글,인텔,애널리스트,전망,미달,실적,공개,테슬라,상승세,지속,기술업체들,전기차,선두,주자,테슬라,강도,약화,사상,최대,순익,기록,시장,전망,압도,리비안자동차,전기차,후발,주자,물론,공급망,업체들,내연,기관,자동차,업체,부품,부족,생산,규모,시장,예상,와중,테슬라,기술혁신,돌파구,부품,부족,해결,행진,생산,확대,지속,64%,폭락,테슬라,주가,실적,61%,폭등,낙폭,만회,순익,석유,메이저,사상,최대,실적발표,시장,승자,사양산업,지목,석유산업,확인,엑손모빌,셰브론,코노코필립스,석유,메이저,4,순익,사상,최대,기록,우크라이나,전쟁,폭등,에너지,가격,바탕,각국,화석,연료,업체,불로소득,초과,이익,환수,횡재세,신설,분노,목소리,1,기업들,미국,인플레이션,물가상승,확인,연방준비제도,연준,금리인상,예상,고강도,지속,경제,경착륙,비관,팩트세트,1,기업들,순익,1년,4.6%,감소,예상,코로나19,팬데믹,경제,침체,4분기,분기,순익,감소세,실적발표,S&P,기업,1,EPS,감소,전망,EPS,증가,예상,4,소매체,세계,최대,월마트,전망,비관적,월스트리트,대표적,낙관론자,한국,투자,전략,펀드스트래트,상무,노트,인플레이션,연준,금리,인상,속도,조절,기업실적,개선,판단,시나리오,바탕,뉴욕증시,랠리,상승,가능성",negative,1.0183700904017314
2023-03-06,"""아이폰 수요 줄었나"" 대만 폭스콘, 2월 매출 급락 이유는","아이폰,수요,대만,폭스콘,급락,매출,협력업체,애플,최대,협력,업체,대만,폭스콘,지난달,매출,전년,동기,대비,급감,아이폰,수요,감소,여파,추정,폭스콘,지난달,매출,131억,달러,17조,전년,동기,대비,11.65%,5일,현지시간,220억,달러,28조,기록,대비,감소,40%,가량,폭스콘,매출,감소,원인,약세,스마트,가전,구체적,지난달,스마트폰,포함,스마트,가전,제품,매출,보수,고객,쏠림,설명,폭스콘,중국,정저우,공장,중국,정부,조치,코로나,방역,중단,사실,가동,12월,정상화,정저우,공장,애플,프리미엄,모델,아이폰,시리즈,80%,가량,생산,실적,생산,차질,해결,상황,부진,기록,만큼,수요,해석,블룸버그,폭스콘,인도,7억,달러,투자,아이폰,생산,공장,계획,보도,중국,고강,조치,코로나,방역,생산,차질,미중,갈등,탈중국화,속도,평가",negative,1.0464001466607442
2023-03-06,"(영상)애플, 주가 오를수 밖에 없는 이유 5가지","영상,애플,주가,5가지,모건스탠리,비중확대,최선호,종목,유지,12개월,180달러,상향,마진,과소평가,아이폰,수요,서비스부문,성장,신제품출시,긍정적,하드웨어,구독,서비스,1조,달러,가치,성장,잠재력,세계적,기업,애플,AAPL,단기,악재,미래,투자,조언,월가,모멘텀들,가시화,주가,수준,50%,상승,5일,현지시간,미국,경제,전문,매체,CNBC,마켓워치,모건스탠리,애널리스트,에릭,우드링,애플,투자의견,비중확대,유지,최선호,종목,제시,개월,주가,종전,달러,180달러,소폭,주가,애플,전일,대비,3.5%,151.03달러,거래,마감,에릭,우드링,전망,19%,여력,추가,상승,중기적,애플,주가,230달러,애플,상황,경제,상황,가전제품,소비,둔화,달러화,강세,지속,애플,부정적,요인,아이폰,공급,생산,차질,지속적,코로나19,규제,애플,발목,에릭,우드링,투자자들,단기,역풍,5가지,모멘텀,주목,권고,애플,주가,모멘텀,아이폰,수요,에릭,우드링,공장,중국,정저우,아이폰,생산,차질,아이폰,판매,감소,둔화,경제,고객들,주기,아이폰,교체,4.4년,생산,정상화,소비자들,회복세,하드웨어,지출,아이폰,아이폰,출시,아이폰,매출,회복,전망,비정상화,정상화,그동안,아이폰,수요,판매,증가,서비스,성장,서비스,가속화,내년,자릿수,성장,가능,앱스토어,인기,가속화,애플뮤직,애플TV,애플원,효과,가격,인상,완화,달러,강세,애플,생태,합류,신규,사용자,1억,규모,지출,서비스,성장,서비스,전망,번째,마진,상승,여력,환율,영향,제외,애플,마진,분기,10~12월,46%,기록,분기,1~3월,47%,추정,시장,애플,마진,과소평가,2023~2024,회계,연도,마진,시장,예상,1.5%,포인트,판단,강조,아이폰15,AR,증강현실,VR,가상현실,헤드셋,웨어러블,효과,출시,에릭,우드링,2023회계,연도,아이폰,판매량,감소,전년,대비,예상,아이폰,라인업,출시,아이폰,수요,급증,출시,AR,VR,헤드셋,출시,애플워치,8년,하드웨어,플랫폼,역사,애플,신제품,출시,6~9개월,투자자들,애플,주식,소유,마지막,하드웨어,아이폰,구독,프로그램,가능,애플,시장가치,1조,달러,모멘텀,우드링,에릭,판단,애플,시장가치,2조,달러,수준,4조,달러,초기,비용,확보,신규,고객,구독서비스,실질적,사용,자당,지출,도움,설명,12억,아이폰,지출액,사용자,월평균,달러,수준,지출액,미국,케이블,요금,평균,50%,금액,구독,서비스,사용,자당,지출액,상승,가능성,에릭,우드링,3~4월,프로그램,하드웨어,구독,프로그램,예상,애플,가치,평가,시장,관점,전환,핵심,촉매제,전망,애플,투자의견,제시,애널리스트,39명,30명,77%,매수,비중확대,포함,의견,유지,평균,주가,168.09달러,11.3%,종가,대비,11.3%",neutral,2.999901916955423
2023-03-06,아이폰 수요 줄었나 폭스콘 月매출 11% 급감,"폭스콘,아이폰,수요,폭스콘,매출,11%,급감,협력업체,애플,최대,협력,업체,대만,폭스콘,지난달,매출,급감,아이폰,수요,폭스콘,지난달,매출,131억,달러,17조,가량,전년,동기,대비,11.7%,5일,현지시간,220억,달러,28조,1월,가량,감소,폭스콘,매출,감소,원인,침체,스마트,가전,시장,구체적,설명,리오프닝,경제활동,재개,정보기술,기기,가전,시장,부진,중국,정저우,폭스콘,공장,애플,프리미엄,모델,아이폰,시리즈,80%가량,생산,생산,차질,해소,부진,실적,수요,해석,블룸버그,폭스콘,인도,7억,달러,투자,아이폰,생산,공장,계획,보도",negative,1.0228142627165653
2023-03-06,"골드만삭스 ""애플, 서비스사업 향후 성장 주도 매수""","골드만삭스,애플,서비스사업,성장,주도,매수,기사,글로벌마켓,최대,해외,투자,정보,플랫폼,한경,글로벌,마켓,게재,기사,골드만,삭스,애플,AAPL,서비스,사업,동력,매수,의견,목표주가,199달러,제시,금요일,종가,여력,31%,상승,6일,현지시간,CNBC,골드만,삭스,애플,5년,이익,성장,사업부문,서비스,사업,투자,의견,회사,마이클,투자자들,애플,제품,수요,둔화,초점,확장,서비스,산업,주목,전화,태블릿,맥북,수요,감소,역풍,모델,애플,TV,애플,피트니스,서비스,분야,성장,지적,애플,서비스,제품,연결,반복,수입,창출,5년,성장,연평균,11%,예상,결과,회계,연도,서비스,매출,서비스,780억,달러,1,170억,달러,추산,아이폰,사용자,연평균,매출,증가,회계,연도,사이,회계,연도,예상,순이익,성장,연간,10%,기여,설명,결과,애플,프리미엄,멀티플,뒷받침,주장,애플,추종,불허,브랜드,충성도,사용자,확장,도움,브랜드,충성도,모델,출시,이탈,반복,구매,가능,제품,매출,감소,소비자,수요,경쟁,심화,규제,영향,단기적,매출,성장,압박,지적,헤드셋,신제품,손실,상쇄,도움,매출,사용자,평균,역사,수준,애플,커버,41명,매수,의견,10명,매수,의견,23명,33명,매수,등급,분석가들,평균,가격,평균,168.21달러,애플,주가,거래,개장전,상승,애플,26.8%,하락,16.2%",positive,4.999238931428408
2023-03-06,"폭스콘 2월 매출, 전년보다 11%↓ 아이폰 수요 줄었나","매출,폭스콘,전년,11%,아이폰,수요,매출,비교,40%,감소,스마트폰,전자,제품,수요,소폭,개선,전망,유지,애플,스마트폰,제조,업체,공급업체,대만,폭스콘,매출,전자제품,수요,위축,자릿수,하락,사진,AFP,5일,현지시간,로이터통신,폭스콘,이날,매출,감소,전년,동월,대비,11.65%,4020억,달러,기록,매출,비교,39.12%,감소,폭스콘,고객들,지출,보수적,성향,스마트폰,포함,전자제품,매출,전년,동기,대비,감소,설명,침체,글로벌,경기,전반적,수요,위축,영향,풀인,업계,폭스콘,출하량,아이폰,70%,애플,최대,협력사,그중,중국,허난성,정저우시,위치,폭스콘,공장,최신,아이폰,제품군,80%,생산,방역,정책,제로,코로나,영향,생산,지연,정저우,공장,운영,정상화,공장,매출,급증,전년,동월,대비,48.2%,2월,호실적,폭스콘,구체적,설명,전망,시장,예상,대체적,일치,금융,정보,업체,레피니티브,애널리스트들,폭스콘,매출,전년,동기,상승,매출,전년,동월,대비,하락,매출,누적,증가,전년,동기,대비,17.9%,1분기,판매,기기,전통적,비수기,지난달,애플,매출,지난,전년,동기,대비,5.5%,매출,분기,기준,전년,대비,감소,2019년,매출,감소,애플,2분기,연속,분기,매출,감소,전망,중국,위드,코로나,전환,중국,생산,정상화,아이폰,판매,개선,폭스콘,15일,실적",negative,1.052981717773946
2023-03-06,2차전지 랠리 이어질까 K증시 상승 출발 전망 [증시 개장 전 꼭 알아야 할 5가지],"2차,전지,개장,랠리,상승,출발,전망,증시,개장,5가지,증시,미국,보고서,고용,긴축,방향,관심,전망,제롬,파월,미국,중앙은행,Fed,의장,의회,발언,수위,변동성,예상,이번주,증시,미국,변수,중국,수출입,물가지표,동시만기일,선물,옵션,동시,만기일,영향,전망,증시,상승,출발,전망,MSCI,한국,지수,ETF,2.09%,ETF,MSCI,신흥,지수,0.89%,상승,연구원,서상영,미래에셋증권,NDF,환율,1294.17원,반영,환율,출발,하락,코스피,1%,상승,출발,예상,연구원,중앙은행,Fed,통화,정책,보고서,FOMC,25bp,인상,시사,요인,금리,급등,유입,국채,금리,하락,중심,강세,증시,우호적,영향,중국,경제,회복력,언급,리커창,총리,발언,강제,이사,염승환,이베스트투자증권,이슈,미국,긴축,완화,환율,1300원,이탈,외국인,수급,긍정적,작용,전망,증시,코스닥,독주,2차,전지,주가,폭등,바이오,회복,코스닥,상승세,강화,요인,전망,코스피,반도체,경기민감주,비중,조정,반도체,실적,추가,하향,코스피,부담,작용,연구원,한지영,키움증권,코스피,나스닥,지수들,중기,추세선,200일선,코스피,200일,나스닥,지지선,작용,하방,경직,자신감,안도감,매크로,여건,종속,사실,방향,베팅,구간,주목,시장,분위기,가능성,조언,연구원,이경민,대신증권,반도체,인터넷,반등,주도,업종들,약세,2차,전지도,과열,영역,상승세,균열,조짐,감지,윗꼬리,음봉,패턴,발생,시장,확산,정도,활력,정도,ADR,지표,140%,2월,3일,86%,레벨,상태,진단,파월,주목,파월,증시,증시,주말,미국,상승,다우,1.17%,나스닥,1.97%,S&P,1.61%,마감,라파엘,보스틱,총재,발언,0.25%,금리,인상,여름,금리,인상,중단,발언,이슈,시장,긴축,완화,나스닥,중심,랠리,의장,파월,미국,현지,시간,기준,8일,10시,의회,상원,하원,출석,반기,통화,정책,보고,지난달,연방공개시장위원회,FOMC,회의,발언,주목,고용,물가,지표,유지,긴축,암시,발언,가능성,전망,시장,일각,FOMC,0.5%,포인트,금리,인상,언급,디스인플레이션,인플레이션,완화,키워드,강조,이달,0.25%,포인트,인상,발언,증시,탄력,후반,고용,보고서,증시,방향,결정,변수,고용,22만,증가,예상,시장,지표,고용,계절,영향,신빙성,수치,만큼,관심,Fed,경기,평가,보고서,베이지북,예정,안팎,성장,낮춰,중국,위드,코로나,원년,목표치,경제,성장,이래,보수적,안팎,제시,국방예산,증가,연속,리커창,李克强,총리,중국,국무원,인민대회당,베이징,인민,대회,전국인민대표대회,전인대,회의,개막식,정부,업무,보고,국내총생산,GDP,성장률,안팎,1991년,4.5%,중국,정부,설정,성장,1990년,성장률,제시,중국,1993년,국민총생산,GNP,기준,목표치,1994년,GDP,기준,안팎,수치,GDP,기준,성장,목표치,역대,최저,중국,5.5%,안팎,제시,3.0%,성장,제로,코로나,정책,폐기,경제,활동,정상,기저효과,감안,5.0%,성장률,제시,예상,유력,제기,성장률,성장,달성,실패,경험,장기화,우크라이나,전쟁,장기,국제,정세,비교,설정,풀이,이날,이날,총리,업무,보고,중국,정부,소비자물가지수,CPI,상승률,안팎,제시,재정정책,효율,재정,적자,국내총생산,GDP,3.0%,설정,목표치,2.8%,소폭,상향,통화정책,정확,추진,감소,아이폰,수요,애플,11.6%,최대,협력,업체,매출,11.6%,애플,최대,협력,업체,대만,폭스콘,훙하이정밀,매출,1년,자릿수,하락,폭스콘,2월,매출,131억,달러,17조,집계,5일,현지시간,기간,11.6%,수치,폭스콘,공장,중국,정저우,10월,11월,중국,정부,정책,코로나19,봉쇄,노동자들,사태,집단,이탈,가동,중단,12월,정상,매출,28조,기록,매출,비교,40%,감소,폭스콘,구체적,매출,감소,스마트폰,포함,스마트,가전제품,매출,보수,고객,유입,감소,설명,공장,폭스콘,정저우,애플,핵심,제품,아이폰,시리즈,고급형,아이폰,프로,85%,생산,폭스콘,매출,아이폰,수요,감소,가계,전세,보증금,포함,육박,가계부채,국제통계,가계,부채,국제,통계,전세보증금,반영,한국,가계부채,3000조,육박,한국경제연구원,전국경제인연합회,산하,한경연,6일,전세보증금,포함,가계,부채,추정,시사점,자료,5년,2017~2022년,전세보증금,포함,가계,700조,증가,추산,한경연,전세,보증금,규모,전세,보증금,부채,준전세,보증금,월세,240개월,초과,보증금,부채,방식,추정,결과,2017년,770조,2022년,1058조,5년,287조,37.3%,증가,금융,기관,대출,기간,가계부채,기간,가계,부채,2221조,2925조,703조,31.7%,한경연,추산,전세보증금,반영,가계신용,포괄적,가계부채,1867조,임대차,시행,전세금,급등,코로나,생계비,대출,증가,가계,부채,급증,한경연,한국,기준,국내총생산,GDP,비율,대비,가계,부채,105.8%,통계,확보,가능,경제협력개발기구,OECD,31개국,4위,전세보증금,포함,156.8%,수치,자체,31개국,1위,한경연,설명",neutral,2.999975677608745
